Unnamed: 0,acousticness,artist,color,danceability,date,days,energy,genres,position,region,size,streams,streams_max,streams_min,track_name,url,valence,country_max
416542,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-26,177.0,0.815,"latin,latin pop",2,cy,48.123534010946045,1219,1279.0,1043.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416543,0.219,David Guetta,#1DB954,0.5479999999999999,2017-06-26,177.0,0.65,"dance pop,edm,pop,tropical house",3,cy,42.61923377638779,1043,1279.0,1043.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416544,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-27,178.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1328,1328.0,1034.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416545,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-27,178.0,0.815,"latin,latin pop",2,cy,45.06024096385542,1164,1328.0,1034.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416546,0.219,David Guetta,#1DB954,0.5479999999999999,2017-06-27,178.0,0.65,"dance pop,edm,pop,tropical house",3,cy,41.14457831325301,1034,1328.0,1034.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416547,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-28,179.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1336,1336.0,1044.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416548,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-28,179.0,0.815,"latin,latin pop",2,cy,44.31137724550898,1146,1336.0,1044.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416549,0.219,David Guetta,#1DB954,0.5479999999999999,2017-06-28,179.0,0.65,"dance pop,edm,pop,tropical house",3,cy,41.25748502994012,1044,1336.0,1044.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416550,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-29,180.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1295,1295.0,1025.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416551,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-29,180.0,0.815,"latin,latin pop",2,cy,42.46332046332047,1051,1295.0,1025.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416552,0.219,David Guetta,#1DB954,0.5479999999999999,2017-06-29,180.0,0.65,"dance pop,edm,pop,tropical house",3,cy,41.66023166023166,1025,1295.0,1025.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416553,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-30,181.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1341,1341.0,1196.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416554,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-30,181.0,0.815,"latin,latin pop",2,cy,45.67486950037286,1196,1341.0,1196.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416555,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-01,182.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1297,1297.0,1025.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416556,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-07-01,182.0,0.815,"latin,latin pop",2,cy,45.065535851966075,1137,1297.0,1025.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416557,0.219,David Guetta,#1DB954,0.5479999999999999,2017-07-01,182.0,0.65,"dance pop,edm,pop,tropical house",3,cy,41.611410948342325,1025,1297.0,1025.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416558,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-02,183.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1041,1041.0,1041.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416559,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-03,184.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1211,1211.0,1020.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416560,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-07-03,184.0,0.815,"latin,latin pop",2,cy,43.691164327002475,1020,1211.0,1020.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416561,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-04,185.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1190,1190.0,1190.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416562,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-05,186.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1221,1221.0,1221.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416563,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-06,187.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1158,1158.0,1158.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416564,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-07,188.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1329,1329.0,1098.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416565,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-07-07,188.0,0.815,"latin,latin pop",2,cy,43.047404063205434,1098,1329.0,1098.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416566,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-08,189.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1169,1169.0,1106.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416567,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-07-08,189.0,0.815,"latin,latin pop",2,cy,47.84431137724551,1106,1169.0,1106.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416568,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-09,190.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1191,1191.0,1191.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416569,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-10,191.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1266,1266.0,1053.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416570,0.219,David Guetta,#1DB954,0.5479999999999999,2017-07-10,191.0,0.65,"dance pop,edm,pop,tropical house",2,cy,43.45971563981042,1059,1266.0,1053.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416571,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-07-10,191.0,0.815,"latin,latin pop",3,cy,43.27014218009479,1053,1266.0,1053.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416572,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-11,192.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1230,1230.0,1063.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416573,0.219,David Guetta,#1DB954,0.5479999999999999,2017-07-11,192.0,0.65,"dance pop,edm,pop,tropical house",2,cy,44.56910569105691,1063,1230.0,1063.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416574,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-12,193.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1251,1251.0,1049.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416575,0.219,David Guetta,#1DB954,0.5479999999999999,2017-07-12,193.0,0.65,"dance pop,edm,pop,tropical house",2,cy,43.54116706634692,1049,1251.0,1049.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416576,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-13,194.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1172,1172.0,1172.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416577,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-14,195.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1329,1329.0,1012.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416578,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-07-14,195.0,0.815,"latin,latin pop",2,cy,42.17456734386757,1069,1329.0,1012.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416579,0.0293,French Montana,#1DB954,0.726,2017-07-14,195.0,0.769,"pop rap,rap,trap music",3,cy,40.458991723100084,1012,1329.0,1012.0,Unforgettable,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,0.733,1986.0
416580,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-07-15,196.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1281,1281.0,1011.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416581,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-07-15,196.0,0.815,"latin,latin pop",2,cy,41.569086651053865,1011,1281.0,1011.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
